indexInText	indexInSentence	sentenceNumber	token	posTag
1	1	1	Emma	NN
2	2	1	Woodhouse	NN
3	3	1	,	OO
4	4	1	handsome	JJ
5	5	1	,	OO
6	6	1	clever	JJ
7	7	1	,	OO
8	8	1	and	OO
9	9	1	rich	JJ
10	10	1	,	OO
11	11	1	with	OO
12	12	1	a	OO
13	13	1	comfortable	JJ
14	14	1	home	NN
15	15	1	and	OO
16	16	1	happy	JJ
17	17	1	disposition	NN
18	18	1	,	OO
19	19	1	seemed	VB
20	20	1	to	OO
21	21	1	unite	VB
22	22	1	some	OO
23	23	1	of	OO
24	24	1	the	OO
25	25	1	best	JJ
26	26	1	blessings	NN
27	27	1	of	OO
28	28	1	existence	NN
29	29	1	;	OO
30	30	1	and	OO
31	31	1	had	VB
32	32	1	lived	VB
33	33	1	nearly	RB
34	34	1	twenty-one	OO
35	35	1	years	NN
36	36	1	in	OO
37	37	1	the	OO
38	38	1	world	NN
39	39	1	with	OO
40	40	1	very	RB
41	41	1	little	JJ
42	42	1	to	OO
43	43	1	distress	NN
44	44	1	or	OO
45	45	1	vex	VB
46	46	1	her	NN
47	47	1	.	OO
48	1	2	She	NN
49	2	2	was	VB
50	3	2	the	OO
51	4	2	youngest	JJ
52	5	2	of	OO
53	6	2	the	OO
54	7	2	two	OO
55	8	2	daughters	NN
56	9	2	of	OO
57	10	2	a	OO
58	11	2	most	RB
59	12	2	affectionate	JJ
60	13	2	,	OO
61	14	2	indulgent	JJ
62	15	2	father	NN
63	16	2	;	OO
64	17	2	and	OO
65	18	2	had	VB
66	19	2	,	OO
67	20	2	in	OO
68	21	2	consequence	NN
69	22	2	of	OO
70	23	2	her	JJ
71	24	2	sister	NN
72	25	2	's	OO
73	26	2	marriage	NN
74	27	2	,	OO
75	28	2	been	VB
76	29	2	mistress	NN
77	30	2	of	OO
78	31	2	his	JJ
79	32	2	house	NN
80	33	2	from	OO
81	34	2	a	OO
82	35	2	very	RB
83	36	2	early	JJ
84	37	2	period	NN
85	38	2	.	OO
86	1	3	Her	JJ
87	2	3	mother	NN
88	3	3	had	VB
89	4	3	died	VB
90	5	3	too	RB
91	6	3	long	RB
92	7	3	ago	RB
93	8	3	for	OO
94	9	3	her	JJ
95	10	3	to	OO
96	11	3	have	VB
97	12	3	more	JJ
98	13	3	than	OO
99	14	3	an	OO
100	15	3	indistinct	JJ
101	16	3	remembrance	NN
102	17	3	of	OO
103	18	3	her	JJ
104	19	3	caresses	NN
105	20	3	;	OO
106	21	3	and	OO
107	22	3	her	JJ
108	23	3	place	NN
109	24	3	had	VB
110	25	3	been	VB
111	26	3	supplied	VB
112	27	3	by	OO
113	28	3	an	OO
114	29	3	excellent	JJ
115	30	3	woman	NN
116	31	3	as	OO
117	32	3	governess	NN
118	33	3	,	OO
119	34	3	who	NN
120	35	3	had	VB
121	36	3	fallen	VB
122	37	3	little	JJ
123	38	3	short	JJ
124	39	3	of	OO
125	40	3	a	OO
126	41	3	mother	NN
127	42	3	in	OO
128	43	3	affection	NN
129	44	3	.	OO
130	1	4	Sixteen	OO
131	2	4	years	NN
132	3	4	had	VB
133	4	4	Miss	NN
134	5	4	Taylor	NN
135	6	4	been	VB
136	7	4	in	OO
137	8	4	Mr.	NN
138	9	4	Woodhouse	NN
139	10	4	's	OO
140	11	4	family	NN
141	12	4	,	OO
142	13	4	less	JJ
143	14	4	as	OO
144	15	4	a	OO
145	16	4	governess	NN
146	17	4	than	OO
147	18	4	a	OO
148	19	4	friend	NN
149	20	4	,	OO
150	21	4	very	RB
151	22	4	fond	JJ
152	23	4	of	OO
153	24	4	both	OO
154	25	4	daughters	NN
155	26	4	,	OO
156	27	4	but	OO
157	28	4	particularly	RB
158	29	4	of	OO
159	30	4	Emma	NN
160	31	4	.	OO
161	1	5	Between	OO
162	2	5	_	OO
163	3	5	them	NN
164	4	5	_	VB
165	5	5	it	NN
166	6	5	was	VB
167	7	5	more	RB
168	8	5	the	OO
169	9	5	intimacy	NN
170	10	5	of	OO
171	11	5	sisters	NN
172	12	5	.	OO
173	1	6	Even	RB
174	2	6	before	OO
175	3	6	Miss	NN
176	4	6	Taylor	NN
177	5	6	had	VB
178	6	6	ceased	VB
179	7	6	to	OO
180	8	6	hold	VB
181	9	6	the	OO
182	10	6	nominal	JJ
183	11	6	office	NN
184	12	6	of	OO
185	13	6	governess	NN
186	14	6	,	OO
187	15	6	the	OO
188	16	6	mildness	NN
189	17	6	of	OO
190	18	6	her	JJ
191	19	6	temper	NN
192	20	6	had	VB
193	21	6	hardly	RB
194	22	6	allowed	VB
195	23	6	her	JJ
196	24	6	to	OO
197	25	6	impose	VB
198	26	6	any	OO
199	27	6	restraint	NN
200	28	6	;	OO
201	29	6	and	OO
202	30	6	the	OO
203	31	6	shadow	NN
204	32	6	of	OO
205	33	6	authority	NN
206	34	6	being	VB
207	35	6	now	RB
208	36	6	long	RB
209	37	6	passed	VB
210	38	6	away	RB
211	39	6	,	OO
212	40	6	they	NN
213	41	6	had	VB
214	42	6	been	VB
215	43	6	living	VB
216	44	6	together	RB
217	45	6	as	OO
218	46	6	friend	NN
219	47	6	and	OO
220	48	6	friend	NN
221	49	6	very	RB
222	50	6	mutually	RB
223	51	6	attached	VB
224	52	6	,	OO
225	53	6	and	OO
226	54	6	Emma	NN
227	55	6	doing	VB
228	56	6	just	RB
229	57	6	what	NN
230	58	6	she	NN
231	59	6	liked	VB
232	60	6	;	OO
233	61	6	highly	RB
234	62	6	esteeming	JJ
235	63	6	Miss	NN
236	64	6	Taylor	NN
237	65	6	's	OO
238	66	6	judgment	NN
239	67	6	,	OO
240	68	6	but	OO
241	69	6	directed	VB
242	70	6	chiefly	RB
243	71	6	by	OO
244	72	6	her	JJ
245	73	6	own	JJ
246	74	6	.	OO
247	1	7	The	OO
248	2	7	real	JJ
249	3	7	evils	NN
250	4	7	,	OO
251	5	7	indeed	RB
252	6	7	,	OO
253	7	7	of	OO
254	8	7	Emma	NN
255	9	7	's	OO
256	10	7	situation	NN
257	11	7	were	VB
258	12	7	the	OO
259	13	7	power	NN
260	14	7	of	OO
261	15	7	having	VB
262	16	7	rather	RB
263	17	7	too	RB
264	18	7	much	JJ
265	19	7	her	JJ
266	20	7	own	JJ
267	21	7	way	NN
268	22	7	,	OO
269	23	7	and	OO
270	24	7	a	OO
271	25	7	disposition	NN
272	26	7	to	OO
273	27	7	think	VB
274	28	7	a	OO
275	29	7	little	JJ
276	30	7	too	RB
277	31	7	well	RB
278	32	7	of	OO
279	33	7	herself	NN
280	34	7	;	OO
281	35	7	these	OO
282	36	7	were	VB
283	37	7	the	OO
284	38	7	disadvantages	NN
285	39	7	which	OO
286	40	7	threatened	VB
287	41	7	alloy	NN
288	42	7	to	OO
289	43	7	her	JJ
290	44	7	many	JJ
291	45	7	enjoyments	NN
292	46	7	.	OO
293	1	8	The	OO
294	2	8	danger	NN
295	3	8	,	OO
296	4	8	however	RB
297	5	8	,	OO
298	6	8	was	VB
299	7	8	at	OO
300	8	8	present	JJ
301	9	8	so	RB
302	10	8	unperceived	JJ
303	11	8	,	OO
304	12	8	that	OO
305	13	8	they	NN
306	14	8	did	VB
307	15	8	not	RB
308	16	8	by	OO
309	17	8	any	OO
310	18	8	means	NN
311	19	8	rank	VB
312	20	8	as	OO
313	21	8	misfortunes	NN
314	22	8	with	OO
315	23	8	her	NN
316	24	8	.	OO
317	1	9	Sorrow	NN
318	2	9	came	VB
319	3	9	--	OO
320	4	9	a	OO
321	5	9	gentle	JJ
322	6	9	sorrow	NN
323	7	9	--	OO
324	8	9	but	OO
325	9	9	not	RB
326	10	9	at	OO
327	11	9	all	OO
328	12	9	in	OO
329	13	9	the	OO
330	14	9	shape	NN
331	15	9	of	OO
332	16	9	any	OO
333	17	9	disagreeable	JJ
334	18	9	consciousness	NN
335	19	9	.	OO
336	1	10	--	OO
337	2	10	Miss	NN
338	3	10	Taylor	NN
339	4	10	married	VB
340	5	10	.	OO
341	1	11	It	NN
342	2	11	was	VB
343	3	11	Miss	NN
344	4	11	Taylor	NN
345	5	11	's	OO
346	6	11	loss	NN
347	7	11	which	OO
348	8	11	first	RB
349	9	11	brought	VB
350	10	11	grief	NN
351	11	11	.	OO
352	1	12	It	NN
353	2	12	was	VB
354	3	12	on	OO
355	4	12	the	OO
356	5	12	wedding-day	JJ
357	6	12	of	OO
358	7	12	this	OO
359	8	12	beloved	JJ
360	9	12	friend	NN
361	10	12	that	OO
362	11	12	Emma	NN
363	12	12	first	RB
364	13	12	sat	VB
365	14	12	in	OO
366	15	12	mournful	JJ
367	16	12	thought	NN
368	17	12	of	OO
369	18	12	any	OO
370	19	12	continuance	NN
371	20	12	.	OO
372	1	13	The	OO
373	2	13	wedding	NN
374	3	13	over	OO
375	4	13	,	OO
376	5	13	and	OO
377	6	13	the	OO
378	7	13	bride-people	JJ
379	8	13	gone	VB
380	9	13	,	OO
381	10	13	her	JJ
382	11	13	father	NN
383	12	13	and	OO
384	13	13	herself	NN
385	14	13	were	VB
386	15	13	left	VB
387	16	13	to	OO
388	17	13	dine	VB
389	18	13	together	RB
390	19	13	,	OO
391	20	13	with	OO
392	21	13	no	OO
393	22	13	prospect	NN
394	23	13	of	OO
395	24	13	a	OO
396	25	13	third	JJ
397	26	13	to	OO
398	27	13	cheer	VB
399	28	13	a	OO
400	29	13	long	JJ
401	30	13	evening	NN
402	31	13	.	OO
403	1	14	Her	JJ
404	2	14	father	NN
405	3	14	composed	VB
406	4	14	himself	NN
407	5	14	to	OO
408	6	14	sleep	VB
409	7	14	after	OO
410	8	14	dinner	NN
411	9	14	,	OO
412	10	14	as	OO
413	11	14	usual	JJ
414	12	14	,	OO
415	13	14	and	OO
416	14	14	she	NN
417	15	14	had	VB
418	16	14	then	RB
419	17	14	only	RB
420	18	14	to	OO
421	19	14	sit	VB
422	20	14	and	OO
423	21	14	think	VB
424	22	14	of	OO
425	23	14	what	NN
426	24	14	she	NN
427	25	14	had	VB
428	26	14	lost	VB
429	27	14	.	OO
430	1	15	The	OO
431	2	15	event	NN
432	3	15	had	VB
433	4	15	every	OO
434	5	15	promise	NN
435	6	15	of	OO
436	7	15	happiness	NN
437	8	15	for	OO
438	9	15	her	JJ
439	10	15	friend	NN
440	11	15	.	OO
441	1	16	Mr.	NN
442	2	16	Weston	NN
443	3	16	was	VB
444	4	16	a	OO
445	5	16	man	NN
446	6	16	of	OO
447	7	16	unexceptionable	JJ
448	8	16	character	NN
449	9	16	,	OO
450	10	16	easy	JJ
451	11	16	fortune	NN
452	12	16	,	OO
453	13	16	suitable	JJ
454	14	16	age	NN
455	15	16	,	OO
456	16	16	and	OO
457	17	16	pleasant	JJ
458	18	16	manners	NN
459	19	16	;	OO
460	20	16	and	OO
461	21	16	there	OO
462	22	16	was	VB
463	23	16	some	OO
464	24	16	satisfaction	NN
465	25	16	in	OO
466	26	16	considering	VB
467	27	16	with	OO
468	28	16	what	NN
469	29	16	self-denying	JJ
470	30	16	,	OO
471	31	16	generous	JJ
472	32	16	friendship	NN
473	33	16	she	NN
474	34	16	had	VB
475	35	16	always	RB
476	36	16	wished	VB
477	37	16	and	OO
478	38	16	promoted	VB
479	39	16	the	OO
480	40	16	match	NN
481	41	16	;	OO
482	42	16	but	OO
483	43	16	it	NN
484	44	16	was	VB
485	45	16	a	OO
486	46	16	black	JJ
487	47	16	morning	NN
488	48	16	's	OO
489	49	16	work	NN
490	50	16	for	OO
491	51	16	her	NN
492	52	16	.	OO
493	1	17	The	OO
494	2	17	want	VB
495	3	17	of	OO
496	4	17	Miss	NN
497	5	17	Taylor	NN
498	6	17	would	VB
499	7	17	be	VB
500	8	17	felt	VB
501	9	17	every	OO
502	10	17	hour	NN
503	11	17	of	OO
504	12	17	every	OO
505	13	17	day	NN
506	14	17	.	OO
507	1	18	She	NN
508	2	18	recalled	VB
509	3	18	her	JJ
510	4	18	past	JJ
511	5	18	kindness	NN
512	6	18	--	OO
513	7	18	the	OO
514	8	18	kindness	NN
515	9	18	,	OO
516	10	18	the	OO
517	11	18	affection	NN
518	12	18	of	OO
519	13	18	sixteen	OO
520	14	18	years	NN
521	15	18	--	OO
522	16	18	how	RB
523	17	18	she	NN
524	18	18	had	VB
525	19	18	taught	VB
526	20	18	and	OO
527	21	18	how	RB
528	22	18	she	NN
529	23	18	had	VB
530	24	18	played	VB
531	25	18	with	OO
532	26	18	her	JJ
533	27	18	from	OO
534	28	18	five	OO
535	29	18	years	NN
536	30	18	old	JJ
537	31	18	--	OO
538	32	18	how	RB
539	33	18	she	NN
540	34	18	had	VB
541	35	18	devoted	VB
542	36	18	all	OO
543	37	18	her	JJ
544	38	18	powers	NN
545	39	18	to	OO
546	40	18	attach	VB
547	41	18	and	OO
548	42	18	amuse	VB
549	43	18	her	NN
550	44	18	in	OO
551	45	18	health	NN
552	46	18	--	OO
553	47	18	and	OO
554	48	18	how	RB
555	49	18	nursed	VB
556	50	18	her	JJ
557	51	18	through	OO
558	52	18	the	OO
559	53	18	various	JJ
560	54	18	illnesses	NN
561	55	18	of	OO
562	56	18	childhood	NN
563	57	18	.	OO
564	1	19	A	OO
565	2	19	large	JJ
566	3	19	debt	NN
567	4	19	of	OO
568	5	19	gratitude	NN
569	6	19	was	VB
570	7	19	owing	VB
571	8	19	here	RB
572	9	19	;	OO
573	10	19	but	OO
574	11	19	the	OO
575	12	19	intercourse	NN
576	13	19	of	OO
577	14	19	the	OO
578	15	19	last	JJ
579	16	19	seven	OO
580	17	19	years	NN
581	18	19	,	OO
582	19	19	the	OO
583	20	19	equal	JJ
584	21	19	footing	NN
585	22	19	and	OO
586	23	19	perfect	JJ
587	24	19	unreserve	NN
588	25	19	which	OO
589	26	19	had	VB
590	27	19	soon	RB
591	28	19	followed	VB
592	29	19	Isabella	NN
593	30	19	's	OO
594	31	19	marriage	NN
595	32	19	,	OO
596	33	19	on	OO
597	34	19	their	JJ
598	35	19	being	VB
599	36	19	left	VB
600	37	19	to	OO
601	38	19	each	OO
602	39	19	other	JJ
603	40	19	,	OO
604	41	19	was	VB
605	42	19	yet	RB
606	43	19	a	OO
607	44	19	dearer	JJ
608	45	19	,	OO
609	46	19	tenderer	NN
610	47	19	recollection	NN
611	48	19	.	OO
612	1	20	She	NN
613	2	20	had	VB
614	3	20	been	VB
615	4	20	a	OO
616	5	20	friend	NN
617	6	20	and	OO
618	7	20	companion	NN
619	8	20	such	JJ
620	9	20	as	OO
621	10	20	few	JJ
622	11	20	possessed	VB
623	12	20	:	OO
624	13	20	intelligent	JJ
625	14	20	,	OO
626	15	20	well-informed	JJ
627	16	20	,	OO
628	17	20	useful	JJ
629	18	20	,	OO
630	19	20	gentle	JJ
631	20	20	,	OO
632	21	20	knowing	VB
633	22	20	all	OO
634	23	20	the	OO
635	24	20	ways	NN
636	25	20	of	OO
637	26	20	the	OO
638	27	20	family	NN
639	28	20	,	OO
640	29	20	interested	JJ
641	30	20	in	OO
642	31	20	all	OO
643	32	20	its	JJ
644	33	20	concerns	NN
645	34	20	,	OO
646	35	20	and	OO
647	36	20	peculiarly	RB
648	37	20	interested	JJ
649	38	20	in	OO
650	39	20	herself	NN
651	40	20	,	OO
652	41	20	in	OO
653	42	20	every	OO
654	43	20	pleasure	NN
655	44	20	,	OO
656	45	20	every	OO
657	46	20	scheme	NN
658	47	20	of	OO
659	48	20	hers	NN
660	49	20	--	OO
661	50	20	one	OO
662	51	20	to	OO
663	52	20	whom	NN
664	53	20	she	NN
665	54	20	could	VB
666	55	20	speak	VB
667	56	20	every	OO
668	57	20	thought	NN
669	58	20	as	OO
670	59	20	it	NN
671	60	20	arose	VB
672	61	20	,	OO
673	62	20	and	OO
674	63	20	who	NN
675	64	20	had	VB
676	65	20	such	JJ
677	66	20	an	OO
678	67	20	affection	NN
679	68	20	for	OO
680	69	20	her	JJ
681	70	20	as	OO
682	71	20	could	VB
683	72	20	never	RB
684	73	20	find	VB
685	74	20	fault	NN
686	75	20	.	OO
687	1	21	How	RB
688	2	21	was	VB
689	3	21	she	NN
690	4	21	to	OO
691	5	21	bear	VB
692	6	21	the	OO
693	7	21	change	NN
694	8	21	?	OO
695	1	22	--	OO
696	2	22	It	NN
697	3	22	was	VB
698	4	22	true	JJ
699	5	22	that	OO
700	6	22	her	JJ
701	7	22	friend	NN
702	8	22	was	VB
703	9	22	going	VB
704	10	22	only	RB
705	11	22	half	OO
706	12	22	a	OO
707	13	22	mile	NN
708	14	22	from	OO
709	15	22	them	NN
710	16	22	;	OO
711	17	22	but	OO
712	18	22	Emma	NN
713	19	22	was	VB
714	20	22	aware	JJ
715	21	22	that	OO
716	22	22	great	JJ
717	23	22	must	VB
718	24	22	be	VB
719	25	22	the	OO
720	26	22	difference	NN
721	27	22	between	OO
722	28	22	a	OO
723	29	22	Mrs.	NN
724	30	22	Weston	NN
725	31	22	,	OO
726	32	22	only	RB
727	33	22	half	OO
728	34	22	a	OO
729	35	22	mile	NN
730	36	22	from	OO
731	37	22	them	NN
732	38	22	,	OO
733	39	22	and	OO
734	40	22	a	OO
735	41	22	Miss	NN
736	42	22	Taylor	NN
737	43	22	in	OO
738	44	22	the	OO
739	45	22	house	NN
740	46	22	;	OO
741	47	22	and	OO
742	48	22	with	OO
743	49	22	all	OO
744	50	22	her	JJ
745	51	22	advantages	NN
746	52	22	,	OO
747	53	22	natural	JJ
748	54	22	and	OO
749	55	22	domestic	JJ
750	56	22	,	OO
751	57	22	she	NN
752	58	22	was	VB
753	59	22	now	RB
754	60	22	in	OO
755	61	22	great	JJ
756	62	22	danger	NN
757	63	22	of	OO
758	64	22	suffering	VB
759	65	22	from	OO
760	66	22	intellectual	JJ
761	67	22	solitude	NN
762	68	22	.	OO
763	1	23	She	NN
764	2	23	dearly	RB
765	3	23	loved	VB
766	4	23	her	JJ
767	5	23	father	NN
768	6	23	,	OO
769	7	23	but	OO
770	8	23	he	NN
771	9	23	was	VB
772	10	23	no	OO
773	11	23	companion	NN
774	12	23	for	OO
775	13	23	her	NN
776	14	23	.	OO
777	1	24	He	NN
778	2	24	could	VB
779	3	24	not	RB
780	4	24	meet	VB
781	5	24	her	NN
782	6	24	in	OO
783	7	24	conversation	NN
784	8	24	,	OO
785	9	24	rational	JJ
786	10	24	or	OO
787	11	24	playful	JJ
788	12	24	.	OO
789	1	25	The	OO
790	2	25	evil	NN
791	3	25	of	OO
792	4	25	the	OO
793	5	25	actual	JJ
794	6	25	disparity	NN
795	7	25	in	OO
796	8	25	their	JJ
797	9	25	ages	NN
798	10	25	(	OO
799	11	25	and	OO
800	12	25	Mr.	NN
801	13	25	Woodhouse	NN
802	14	25	had	VB
803	15	25	not	RB
804	16	25	married	VB
805	17	25	early	JJ
806	18	25	)	OO
807	19	25	was	VB
808	20	25	much	RB
809	21	25	increased	VB
810	22	25	by	OO
811	23	25	his	JJ
812	24	25	constitution	NN
813	25	25	and	OO
814	26	25	habits	NN
815	27	25	;	OO
816	28	25	for	OO
817	29	25	having	VB
818	30	25	been	VB
819	31	25	a	OO
820	32	25	valetudinarian	NN
821	33	25	all	OO
822	34	25	his	JJ
823	35	25	life	NN
824	36	25	,	OO
825	37	25	without	OO
826	38	25	activity	NN
827	39	25	of	OO
828	40	25	mind	NN
829	41	25	or	OO
830	42	25	body	NN
831	43	25	,	OO
832	44	25	he	NN
833	45	25	was	VB
834	46	25	a	OO
835	47	25	much	JJ
836	48	25	older	JJ
837	49	25	man	NN
838	50	25	in	OO
839	51	25	ways	NN
840	52	25	than	OO
841	53	25	in	OO
842	54	25	years	NN
843	55	25	;	OO
844	56	25	and	OO
845	57	25	though	OO
846	58	25	everywhere	RB
847	59	25	beloved	JJ
848	60	25	for	OO
849	61	25	the	OO
850	62	25	friendliness	NN
851	63	25	of	OO
852	64	25	his	JJ
853	65	25	heart	NN
854	66	25	and	OO
855	67	25	his	JJ
856	68	25	amiable	JJ
857	69	25	temper	NN
858	70	25	,	OO
859	71	25	his	JJ
860	72	25	talents	NN
861	73	25	could	VB
862	74	25	not	RB
863	75	25	have	VB
864	76	25	recommended	VB
865	77	25	him	NN
866	78	25	at	OO
867	79	25	any	OO
868	80	25	time	NN
869	81	25	.	OO
